support,itemsets
0.0006161965889840518,"frozenset({'shortness of breath', 'abnormal involuntary movements', 'insomnia', 'headache'})"
0.0005372316372741568,"frozenset({'depression', 'shortness of breath', 'insomnia', 'headache'})"
0.0007950488300363779,"frozenset({'depression', 'depressive or psychotic symptoms', 'insomnia', 'headache'})"
0.0007140591359749472,"frozenset({'depression', 'abnormal involuntary movements', 'insomnia', 'headache'})"
0.0006276701289760878,"frozenset({'abnormal involuntary movements', 'depressive or psychotic symptoms', 'insomnia', 'headache'})"
0.0006350941842650522,"frozenset({'insomnia', 'abnormal involuntary movements', 'anxiety and nervousness', 'headache'})"
0.006543292366046421,"frozenset({'insomnia', 'depressive or psychotic symptoms', 'anxiety and nervousness'})"
0.002264336863134166,"frozenset({'abnormal involuntary movements', 'depressive or psychotic symptoms', 'insomnia'})"
0.0018627629634129057,"frozenset({'depression', 'abnormal involuntary movements', 'insomnia'})"
0.0019660248233412296,"frozenset({'insomnia', 'abnormal involuntary movements', 'anxiety and nervousness'})"
0.0009138337146598096,"frozenset({'depression', 'abnormal involuntary movements', 'depressive or psychotic symptoms', 'insomnia'})"
0.0008564660146996295,"frozenset({'depression', 'insomnia', 'abnormal involuntary movements', 'anxiety and nervousness'})"
0.0009732261569715254,"frozenset({'insomnia', 'abnormal involuntary movements', 'depressive or psychotic symptoms', 'anxiety and nervousness'})"
0.0011055093239385287,"frozenset({'dizziness', 'depressive or psychotic symptoms', 'insomnia'})"
0.0009691766722684539,"frozenset({'insomnia', 'dizziness', 'anxiety and nervousness'})"
0.0011277814898054224,"frozenset({'abnormal involuntary movements', 'dizziness', 'insomnia'})"
0.0009286818252377385,"frozenset({'depression', 'dizziness', 'insomnia'})"
0.0008395931617701648,"frozenset({'dizziness', 'insomnia', 'headache'})"
0.0008672646405744869,"frozenset({'shortness of breath', 'dizziness', 'insomnia'})"
0.0006384687548509452,"frozenset({'abnormal involuntary movements', 'dizziness', 'depressive or psychotic symptoms', 'insomnia'})"
0.0005831257972423009,"frozenset({'insomnia', 'dizziness', 'depressive or psychotic symptoms', 'anxiety and nervousness'})"
0.0005622034596097647,"frozenset({'insomnia', 'dizziness', 'abnormal involuntary movements', 'anxiety and nervousness'})"
0.0005581539749066932,"frozenset({'depression', 'abnormal involuntary movements', 'dizziness', 'insomnia'})"
0.0005743519137189792,"frozenset({'depression', 'dizziness', 'depressive or psychotic symptoms', 'insomnia'})"
0.0005244082690477636,"frozenset({'shortness of breath', 'dizziness', 'depressive or psychotic symptoms', 'insomnia'})"
0.0005183340419931564,"frozenset({'shortness of breath', 'dizziness', 'abnormal involuntary movements', 'insomnia'})"
0.0008416179041217005,"frozenset({'burning abdominal pain', 'insomnia', 'anxiety and nervousness'})"
0.0005993237360545871,"frozenset({'burning abdominal pain', 'abnormal involuntary movements', 'insomnia'})"
0.011289963352163437,"frozenset({'irregular heartbeat', 'shortness of breath'})"
0.010640695971437634,"frozenset({'irregular heartbeat', 'sharp chest pain'})"
0.002213718304345772,"frozenset({'irregular heartbeat', 'insomnia'})"
0.002167824144377628,"frozenset({'depression', 'irregular heartbeat'})"
0.0024924578347405293,"frozenset({'irregular heartbeat', 'anxiety and nervousness'})"
0.0022258667584549867,"frozenset({'irregular heartbeat', 'headache'})"
0.002550500448817888,"frozenset({'irregular heartbeat', 'depressive or psychotic symptoms'})"
0.0030735588896312945,"frozenset({'irregular heartbeat', 'abnormal involuntary movements'})"
0.008350037457733503,"frozenset({'irregular heartbeat', 'chest tightness'})"
0.007444302712479837,"frozenset({'irregular heartbeat', 'dizziness'})"
0.0061558916627859105,"frozenset({'irregular heartbeat', 'fainting'})"
0.004011014598392354,"frozenset({'irregular heartbeat', 'weakness'})"
0.0017999959505152969,"frozenset({'irregular heartbeat', 'arm pain'})"
0.0017169815141023304,"frozenset({'irregular heartbeat', 'nausea'})"
0.0016616385564936862,"frozenset({'irregular heartbeat', 'heartburn'})"
0.0009732261569715254,"frozenset({'irregular heartbeat', 'lower body pain'})"
0.0028150667827518947,"frozenset({'irregular heartbeat', 'fatigue'})"
0.0017271052258600093,"frozenset({'irregular heartbeat', 'peripheral edema'})"
0.0012620893991239614,"frozenset({'irregular heartbeat', 'difficulty breathing'})"
0.0007052852524516255,"frozenset({'irregular heartbeat', 'vomiting'})"
0.000701235767748554,"frozenset({'irregular heartbeat', 'problems with movement'})"
0.001259389742655247,"frozenset({'irregular heartbeat', 'involuntary urination'})"
0.005184690248165921,"frozenset({'irregular heartbeat', 'shortness of breath', 'sharp chest pain'})"
0.0010913361274777784,"frozenset({'irregular heartbeat', 'shortness of breath', 'insomnia'})"
0.0006236206442730163,"frozenset({'irregular heartbeat', 'sharp chest pain', 'insomnia'})"
0.0011203574345164577,"frozenset({'irregular heartbeat', 'insomnia', 'anxiety and nervousness'})"
0.0005993237360545871,"frozenset({'irregular heartbeat', 'insomnia', 'headache'})"
0.001272888024998819,"frozenset({'irregular heartbeat', 'depressive or psychotic symptoms', 'insomnia'})"
0.001069063961610885,"frozenset({'irregular heartbeat', 'abnormal involuntary movements', 'insomnia'})"
0.000530482496102371,"frozenset({'irregular heartbeat', 'dizziness', 'insomnia'})"
0.0005703024290159077,"frozenset({'irregular heartbeat', 'shortness of breath', 'insomnia', 'anxiety and nervousness'})"
0.000633744356030695,"frozenset({'irregular heartbeat', 'shortness of breath', 'depressive or psychotic symptoms', 'insomnia'})"
0.0006357690983822309,"frozenset({'irregular heartbeat', 'insomnia', 'depressive or psychotic symptoms', 'anxiety and nervousness'})"
0.0006121471042809803,"frozenset({'irregular heartbeat', 'abnormal involuntary movements', 'depressive or psychotic symptoms', 'insomnia'})"
0.0005109099867041919,"frozenset({'irregular heartbeat', 'shortness of breath', 'abnormal involuntary movements', 'insomnia'})"
0.001085261900423171,"frozenset({'depression', 'irregular heartbeat', 'insomnia'})"
0.0010623148204390992,"frozenset({'depression', 'shortness of breath', 'irregular heartbeat'})"
0.0006344192701478737,"frozenset({'depression', 'sharp chest pain', 'irregular heartbeat'})"
0.0013093333873264628,"frozenset({'depression', 'depressive or psychotic symptoms', 'irregular heartbeat'})"
0.0006398185830853024,"frozenset({'depression', 'irregular heartbeat', 'headache'})"
0.001034643341634777,"frozenset({'depression', 'abnormal involuntary movements', 'irregular heartbeat'})"
0.001077162931017028,"frozenset({'depression', 'irregular heartbeat', 'anxiety and nervousness'})"
0.0005048357596495846,"frozenset({'depression', 'dizziness', 'irregular heartbeat'})"
0.000651967037194517,"frozenset({'depression', 'depressive or psychotic symptoms', 'irregular heartbeat', 'insomnia'})"
0.0005399312937428712,"frozenset({'depression', 'shortness of breath', 'irregular heartbeat', 'insomnia'})"
0.0006303697854448022,"frozenset({'depression', 'shortness of breath', 'depressive or psychotic symptoms', 'irregular heartbeat'})"
0.0005230584408134065,"frozenset({'depression', 'shortness of breath', 'irregular heartbeat', 'anxiety and nervousness'})"
0.0006445429819055525,"frozenset({'depression', 'abnormal involuntary movements', 'depressive or psychotic symptoms', 'irregular heartbeat'})"
0.0005372316372741568,"frozenset({'depression', 'abnormal involuntary movements', 'irregular heartbeat', 'insomnia'})"
0.0005007862749465131,"frozenset({'depression', 'shortness of breath', 'irregular heartbeat', 'abnormal involuntary movements'})"
0.000576376656070515,"frozenset({'depression', 'insomnia', 'irregular heartbeat', 'anxiety and nervousness'})"
0.0006553416077804099,"frozenset({'depression', 'depressive or psychotic symptoms', 'irregular heartbeat', 'anxiety and nervousness'})"
0.0012566900861865327,"frozenset({'irregular heartbeat', 'shortness of breath', 'anxiety and nervousness'})"
0.0009671519299169181,"frozenset({'irregular heartbeat', 'abnormal involuntary movements', 'anxiety and nervousness'})"
0.0008821127511524159,"frozenset({'irregular heartbeat', 'sharp chest pain', 'anxiety and nervousness'})"
0.0011918983309373882,"frozenset({'irregular heartbeat', 'depressive or psychotic symptoms', 'anxiety and nervousness'})"
0.0007410557006620908,"frozenset({'irregular heartbeat', 'chest tightness', 'anxiety and nervousness'})"
0.0005514048337349072,"frozenset({'irregular heartbeat', 'abnormal involuntary movements', 'depressive or psychotic symptoms', 'anxiety and nervousness'})"
0.0005703024290159077,"frozenset({'irregular heartbeat', 'shortness of breath', 'depressive or psychotic symptoms', 'anxiety and nervousness'})"
0.0006566914360147671,"frozenset({'irregular heartbeat', 'shortness of breath', 'headache'})"
0.0005379065513913355,"frozenset({'irregular heartbeat', 'anxiety and nervousness', 'headache'})"
0.0007228330194982689,"frozenset({'irregular heartbeat', 'sharp chest pain', 'headache'})"
0.0006134969325153375,"frozenset({'irregular heartbeat', 'depressive or psychotic symptoms', 'headache'})"
0.0007977484865050922,"frozenset({'irregular heartbeat', 'abnormal involuntary movements', 'headache'})"
0.0006735642889442318,"frozenset({'irregular heartbeat', 'fainting', 'headache'})"
0.0012647890555926757,"frozenset({'irregular heartbeat', 'abnormal involuntary movements', 'depressive or psychotic symptoms'})"
0.0012458914603116753,"frozenset({'irregular heartbeat', 'shortness of breath', 'depressive or psychotic symptoms'})"
0.0006357690983822309,"frozenset({'irregular heartbeat', 'sharp chest pain', 'depressive or psychotic symptoms'})"
0.0006533168654288742,"frozenset({'irregular heartbeat', 'chest tightness', 'depressive or psychotic symptoms'})"
0.0006539917795460527,"frozenset({'irregular heartbeat', 'dizziness', 'depressive or psychotic symptoms'})"
0.0006128220183981588,"frozenset({'irregular heartbeat', 'shortness of breath', 'depressive or psychotic symptoms', 'abnormal involuntary movements'})"
0.0008146213394345569,"frozenset({'irregular heartbeat', 'abnormal involuntary movements', 'sharp chest pain'})"
0.0010204701451740265,"frozenset({'irregular heartbeat', 'shortness of breath', 'abnormal involuntary movements'})"
0.0009806502122604898,"frozenset({'irregular heartbeat', 'abnormal involuntary movements', 'dizziness'})"
0.00425735825116254,"frozenset({'irregular heartbeat', 'shortness of breath', 'chest tightness'})"
0.0039698448372444605,"frozenset({'irregular heartbeat', 'chest tightness', 'sharp chest pain'})"
0.002062537542097768,"frozenset({'irregular heartbeat', 'shortness of breath', 'chest tightness', 'sharp chest pain'})"
0.0031133788225448313,"frozenset({'irregular heartbeat', 'shortness of breath', 'dizziness'})"
0.002825865408626752,"frozenset({'irregular heartbeat', 'chest tightness', 'dizziness'})"
0.0024114681406790985,"frozenset({'irregular heartbeat', 'dizziness', 'sharp chest pain'})"
0.001364676344935107,"frozenset({'irregular heartbeat', 'shortness of breath', 'chest tightness', 'dizziness'})"
0.0012242942085619606,"frozenset({'irregular heartbeat', 'chest tightness', 'sharp chest pain', 'dizziness'})"
0.0012060715273981386,"frozenset({'irregular heartbeat', 'shortness of breath', 'dizziness', 'sharp chest pain'})"
0.0006587161783663029,"frozenset({'dizziness', 'chest tightness', 'sharp chest pain', 'shortness of breath', 'irregular heartbeat'})"
0.002613267461715497,"frozenset({'irregular heartbeat', 'shortness of breath', 'fainting'})"
0.0024580372147644212,"frozenset({'irregular heartbeat', 'sharp chest pain', 'fainting'})"
0.002218442703166022,"frozenset({'irregular heartbeat', 'dizziness', 'fainting'})"
0.001964674995106873,"frozenset({'irregular heartbeat', 'chest tightness', 'fainting'})"
0.0011898735885858525,"frozenset({'irregular heartbeat', 'shortness of breath', 'sharp chest pain', 'fainting'})"
0.0008085471123799497,"frozenset({'irregular heartbeat', 'shortness of breath', 'dizziness', 'fainting'})"
0.0007498295841854124,"frozenset({'irregular heartbeat', 'dizziness', 'sharp chest pain', 'fainting'})"
0.0010103464334163478,"frozenset({'irregular heartbeat', 'shortness of breath', 'chest tightness', 'fainting'})"
0.0009597278746279536,"frozenset({'irregular heartbeat', 'chest tightness', 'sharp chest pain', 'fainting'})"
0.0006911120559908752,"frozenset({'irregular heartbeat', 'chest tightness', 'dizziness', 'fainting'})"
0.0016940344341182583,"frozenset({'irregular heartbeat', 'shortness of breath', 'weakness'})"
0.0015361045306984686,"frozenset({'irregular heartbeat', 'weakness', 'fainting'})"
0.0014557897507542165,"frozenset({'irregular heartbeat', 'chest tightness', 'weakness'})"
0.001648815188267293,"frozenset({'irregular heartbeat', 'sharp chest pain', 'weakness'})"
0.0014524151801683235,"frozenset({'irregular heartbeat', 'dizziness', 'weakness'})"
0.0007808756335756275,"frozenset({'irregular heartbeat', 'shortness of breath', 'chest tightness', 'weakness'})"
0.0005203587843446921,"frozenset({'irregular heartbeat', 'chest tightness', 'weakness', 'fainting'})"
0.0007491546700682338,"frozenset({'irregular heartbeat', 'chest tightness', 'sharp chest pain', 'weakness'})"
0.0008166460817860927,"frozenset({'irregular heartbeat', 'shortness of breath', 'sharp chest pain', 'weakness'})"
0.0005635532878441219,"frozenset({'irregular heartbeat', 'shortness of breath', 'dizziness', 'weakness'})"
0.000530482496102371,"frozenset({'irregular heartbeat', 'weakness', 'sharp chest pain', 'dizziness'})"
0.0007262075900841617,"frozenset({'irregular heartbeat', 'dizziness', 'weakness', 'fainting'})"
0.0005446556925631213,"frozenset({'irregular heartbeat', 'chest tightness', 'weakness', 'dizziness'})"
0.0009084344017223808,"frozenset({'irregular heartbeat', 'shortness of breath', 'arm pain'})"
0.0008969608617303448,"frozenset({'irregular heartbeat', 'chest tightness', 'arm pain'})"
0.00092800691112056,"frozenset({'irregular heartbeat', 'arm pain', 'sharp chest pain'})"
0.0010629897345562776,"frozenset({'irregular heartbeat', 'nausea', 'fainting'})"
0.0005169842137587992,"frozenset({'irregular heartbeat', 'sharp chest pain', 'nausea'})"
0.00087536360998063,"frozenset({'irregular heartbeat', 'heartburn', 'chest tightness'})"
0.0008443175605904148,"frozenset({'irregular heartbeat', 'shortness of breath', 'heartburn'})"
0.0008051725417940567,"frozenset({'irregular heartbeat', 'heartburn', 'sharp chest pain'})"
0.0006128220183981588,"frozenset({'irregular heartbeat', 'heartburn', 'arm pain'})"
0.0006533168654288742,"frozenset({'irregular heartbeat', 'heartburn', 'fainting'})"
0.0006229457301558377,"frozenset({'irregular heartbeat', 'heartburn', 'nausea'})"
0.0005291326678680138,"frozenset({'irregular heartbeat', 'lower body pain', 'sharp chest pain'})"
0.0013734502284584286,"frozenset({'irregular heartbeat', 'shortness of breath', 'fatigue'})"
